incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
5,19,6,1,1,23.767347,90.348043,mohammadpur,dhaka,dhaka,38.2,35.0,31.8,353,6.8,88.0,8.0,65.0,47.0,1,8699,19487,16680,36167,117.0,4.2,23729,62.7,26,2,3,2,5,9,5,3,assault
10,39,1,0,3,23.907851,90.209169,dhamrai,dhaka,dhaka,34.1,31.3,28.5,176,14.8,76.0,6.0,43.0,42.0,2,12656,31179,24950,56129,125.0,4.4,32559,61.2,15,4,2,3,13,23,12,3,kidnap
10,38,2,0,4,23.711336,90.420809,bangshal,dhaka,dhaka,32.6,28.0,23.3,113,1.1,70.0,9.0,3.0,40.0,2,25562,60331,49373,109704,122.0,4.3,53236,71.7,58,28,5,6,18,61,25,18,robbery
6,25,6,1,1,23.729798,90.399944,buet,dhaka,dhaka,36.8,33.6,30.4,176,3.4,89.0,6.0,71.0,46.0,2,21315,52888,43172,96060,123.0,4.5,35370,78.8,57,12,6,3,23,61,24,6,assault
9,34,5,1,3,23.714515,90.420049,uttarkhan,dhaka,dhaka,35.1,31.1,27.0,176,13.4,80.0,8.0,59.0,43.0,2,19171,47622,38288,85910,124.0,4.5,33326,65.6,29,4,3,2,19,33,21,7,assault
12,47,5,1,0,23.779525,90.428186,gulshan,dhaka,dhaka,28.1,24.8,21.4,113,1.7,51.0,8.0,18.0,33.0,3,19285,50541,41392,91933,122.0,4.8,33723,69.1,38,8,8,3,21,45,26,6,robbery
2,9,6,1,3,23.707563,90.399628,bangshal,dhaka,dhaka,33.4,30.6,27.8,143,0.7,60.0,9.0,29.0,39.0,3,16071,35768,30802,66570,116.0,4.1,36239,73.9,43,8,1,4,15,32,16,6,kidnap
7,26,5,1,4,23.918284,90.307077,ashulia,dhaka,dhaka,33.6,29.5,25.4,116,0.8,55.0,9.0,12.0,39.0,2,18937,44259,35642,79901,124.0,4.2,48403,77.7,46,11,8,8,23,62,26,11,robbery
11,46,1,0,1,23.749485,90.362469,hazaribagh,dhaka,dhaka,27.6,25.0,22.5,359,43.4,84.0,3.0,87.0,36.0,2,13472,31839,25539,57378,125.0,4.3,23440,52.2,17,4,2,1,10,23,6,4,bodyfound
11,45,1,0,2,23.730291,90.408433,aftabnagar,dhaka,dhaka,32.6,29.3,26.0,176,12.3,76.0,7.0,75.0,40.0,2,15141,37799,31985,69784,118.0,4.6,30014,71.7,30,10,2,3,18,29,20,8,robbery
10,40,2,0,1,23.915888,90.326978,ashulia,dhaka,dhaka,30.1,26.1,22.1,359,38.5,92.0,3.0,98.0,39.0,2,15986,38424,31714,70138,121.0,4.4,24666,59.6,17,6,3,1,12,27,9,2,bodyfound
3,13,6,1,3,23.788433,90.465935,badda,dhaka,dhaka,36.9,34.0,31.2,176,18.5,73.0,8.0,51.0,44.0,1,25978,59323,49136,108459,121.0,4.2,39435,83.9,68,25,9,6,56,71,36,13,robbery
8,32,5,1,1,23.852941,90.273224,savar,dhaka,dhaka,34.3,29.4,24.4,176,18.1,87.0,8.0,71.0,43.0,2,14895,36910,29785,66695,124.0,4.5,33435,66.9,28,8,4,3,11,32,19,4,assault
12,47,6,1,0,23.915224,90.215076,dhamrai,dhaka,dhaka,35.5,31.9,28.4,113,0.6,66.0,8.0,10.0,42.0,3,18335,44696,38195,82891,117.0,4.5,38546,68.3,30,7,1,2,12,33,15,9,rape
6,24,6,1,1,23.702923,90.403783,bangshal,dhaka,dhaka,30.3,27.2,24.2,359,26.2,89.0,5.0,86.0,39.0,2,11416,29672,24424,54096,121.0,4.7,34552,49.7,14,4,0,2,10,18,6,1,bodyfound
6,23,5,1,4,23.92505,90.330924,ashulia,dhaka,dhaka,39.0,35.6,32.2,353,15.7,73.0,7.0,45.0,46.0,2,32010,75480,60923,136403,124.0,4.3,47669,64.7,65,12,5,6,34,67,30,16,assault
2,10,2,0,3,23.919117,90.221235,dhamrai,dhaka,dhaka,26.0,22.8,19.7,353,19.8,88.0,7.0,77.0,35.0,3,12899,33357,27081,60438,123.0,4.7,30777,55.0,27,4,7,5,13,28,14,4,kidnap
11,42,4,0,2,23.796592,90.450193,badda,dhaka,dhaka,30.1,25.7,21.3,116,1.9,63.0,10.0,32.0,36.0,2,17971,41494,33988,75482,122.0,4.2,27456,71.4,41,13,6,5,18,39,24,5,robbery
2,7,3,0,4,23.745937,90.361595,dhanmondi,dhaka,dhaka,31.1,28.2,25.3,116,1.4,64.0,9.0,27.0,37.0,3,34131,85622,69299,154921,124.0,4.5,64714,82.6,83,17,9,4,53,115,47,13,robbery
10,41,4,0,0,23.719393,90.395358,chawkbazar,dhaka,dhaka,32.2,29.6,26.9,359,32.1,95.0,3.0,70.0,42.0,2,7165,16012,13922,29934,115.0,4.2,10897,64.6,4,3,0,2,4,9,5,5,bodyfound
9,38,5,1,3,23.725737,90.427965,aftabnagar,dhaka,dhaka,37.1,34.5,31.9,353,18.1,87.0,9.0,76.0,46.0,2,16295,42090,34549,76639,122.0,4.7,28725,69.8,39,4,8,6,23,44,18,15,assault
10,41,5,1,0,23.720644,90.410249,bangshal,dhaka,dhaka,34.2,29.2,24.3,143,0.5,58.0,10.0,34.0,40.0,2,14118,31421,25383,56804,124.0,4.0,26070,73.6,22,3,5,0,7,19,7,5,kidnap
10,38,2,0,0,23.738207,90.372878,hazaribagh,dhaka,dhaka,31.3,28.9,26.5,116,0.3,66.0,9.0,15.0,38.0,2,15577,38469,31085,69554,124.0,4.5,24987,63.1,27,6,1,3,13,25,10,8,rape
6,24,5,1,4,23.750308,90.352552,hazaribagh,dhaka,dhaka,32.6,30.3,28.0,386,16.6,87.0,6.0,95.0,41.0,2,16125,41529,34717,76246,120.0,4.7,42066,56.5,25,4,2,2,10,29,12,1,murder
1,3,6,1,0,23.753887,90.359973,mohammadpur,dhaka,dhaka,27.7,23.0,18.4,359,21.7,91.0,6.0,84.0,37.0,3,12434,30968,26515,57483,117.0,4.6,20462,46.5,9,2,0,0,7,11,3,1,bodyfound
6,22,5,1,4,23.728862,90.512723,demra,dhaka,dhaka,32.9,30.4,27.8,143,0.0,51.0,9.0,35.0,38.0,2,10973,26945,23151,50096,116.0,4.6,20331,57.9,16,1,1,0,12,19,8,2,kidnap
3,10,2,0,4,23.779864,90.337344,gabtoli,dhaka,dhaka,32.1,29.1,26.2,113,0.3,66.0,9.0,23.0,39.0,1,27379,68515,58030,126545,118.0,4.6,55376,75.6,51,11,9,2,28,55,37,12,robbery
10,39,4,0,2,23.75287,90.36207,mohammadpur,dhaka,dhaka,36.8,32.4,28.1,113,1.2,64.0,9.0,36.0,43.0,2,19982,43248,37008,80256,117.0,4.0,45303,81.3,53,12,12,7,34,67,19,0,robbery
12,50,0,0,1,23.91354,90.224143,dhamrai,dhaka,dhaka,28.1,24.0,20.0,359,24.4,81.0,8.0,92.0,36.0,3,7170,17103,14121,31224,121.0,4.4,13414,54.4,13,1,1,2,3,12,6,1,bodyfound
6,22,1,0,4,23.80151,90.42995,gulshan,dhaka,dhaka,36.5,33.8,31.1,176,12.3,72.0,6.0,42.0,44.0,2,26245,58146,48042,106188,121.0,4.0,67757,79.3,72,15,13,6,34,72,35,10,robbery
6,23,2,0,3,23.709935,90.397588,bangshal,dhaka,dhaka,31.4,29.1,26.8,143,1.4,54.0,9.0,14.0,37.0,2,9564,23249,19140,42389,121.0,4.4,17396,62.0,22,5,2,5,8,20,10,3,kidnap
2,10,4,0,3,23.762124,90.374402,mohammadpur,dhaka,dhaka,31.0,27.9,24.9,176,14.5,83.0,7.0,41.0,39.0,3,24103,53138,44614,97752,119.0,4.1,38184,83.0,77,23,10,8,32,74,44,14,robbery
8,30,6,1,3,23.706687,90.374671,buet,dhaka,dhaka,33.1,30.1,27.2,356,12.5,82.0,7.0,75.0,41.0,2,14823,37884,32918,70802,115.0,4.8,37067,76.5,55,7,4,6,18,58,22,6,assault
6,25,5,1,1,23.856056,90.2515,savar,dhaka,dhaka,36.1,32.5,29.0,356,5.6,71.0,8.0,69.0,43.0,2,16033,37552,31172,68724,120.0,4.3,27089,73.3,35,6,4,1,11,29,20,2,assault
8,34,0,0,4,23.914526,90.339371,ashulia,dhaka,dhaka,30.1,26.1,22.2,143,1.2,68.0,10.0,25.0,37.0,2,12342,28592,24039,52631,119.0,4.3,31056,61.9,23,4,4,1,6,18,11,3,kidnap
7,29,6,1,0,23.705729,90.412594,bangshal,dhaka,dhaka,34.3,30.8,27.2,359,24.2,87.0,4.0,89.0,43.0,2,14157,33460,28603,62063,117.0,4.4,37502,67.8,29,9,5,3,12,36,11,5,murder
5,20,6,1,2,23.716602,90.391175,chawkbazar,dhaka,dhaka,37.4,32.7,28.1,113,1.6,68.0,10.0,7.0,44.0,1,16472,40198,33943,74141,118.0,4.5,29104,77.7,36,5,5,4,19,47,20,9,robbery
8,33,5,1,1,23.723825,90.412934,uttarkhan,dhaka,dhaka,36.6,31.9,27.3,176,9.0,77.0,7.0,73.0,44.0,2,20274,44547,36709,81256,121.0,4.0,48282,74.2,51,13,2,6,33,51,24,13,assault
5,20,6,1,4,23.770325,90.430231,rampura,dhaka,dhaka,34.0,29.7,25.4,359,44.3,89.0,5.0,89.0,43.0,1,17836,40859,35163,76022,116.0,4.3,26711,66.3,25,8,5,1,11,26,13,3,murder
11,45,6,1,0,23.894345,90.32513,ashulia,dhaka,dhaka,29.2,26.6,24.0,359,39.5,88.0,8.0,87.0,38.0,2,9509,21951,18913,40864,116.0,4.3,21171,53.3,12,4,0,0,4,10,7,0,bodyfound
2,8,4,0,3,23.738092,90.345539,mohammadpur,dhaka,dhaka,29.2,27.1,25.0,113,1.2,55.0,9.0,15.0,35.0,3,18405,42932,36685,79617,117.0,4.3,33471,80.4,56,17,5,7,25,60,20,19,robbery
4,18,6,1,0,23.76116,90.340585,gabtoli,dhaka,dhaka,32.4,28.7,25.0,386,26.6,83.0,4.0,87.0,41.0,1,17849,43549,37314,80863,117.0,4.5,35585,67.1,30,8,4,1,15,29,13,5,murder
7,30,6,1,0,23.717293,90.410905,bangshal,dhaka,dhaka,30.7,26.3,21.9,359,44.6,84.0,6.0,97.0,39.0,2,24611,55211,44361,99572,124.0,4.0,44629,68.6,43,18,4,3,23,41,22,7,murder
8,31,3,0,3,23.762982,90.372305,hazaribagh,dhaka,dhaka,30.6,27.3,24.1,143,2.0,68.0,9.0,26.0,37.0,2,16985,43447,35589,79036,122.0,4.7,32856,74.6,30,10,6,3,22,37,25,7,kidnap
3,13,1,0,1,23.710868,90.387676,bangshal,dhaka,dhaka,37.1,33.6,30.0,386,38.9,94.0,6.0,75.0,46.0,1,20834,47785,40170,87955,119.0,4.2,33521,46.0,17,3,4,1,10,21,11,3,bodyfound
10,41,4,0,4,23.743864,90.404937,uttarkhan,dhaka,dhaka,32.7,27.7,22.7,113,1.0,59.0,9.0,9.0,39.0,2,32191,75949,63752,139701,119.0,4.3,63100,78.7,58,20,10,2,27,69,35,11,robbery
2,8,5,1,2,23.842606,90.264435,savar,dhaka,dhaka,30.9,27.3,23.7,176,14.7,86.0,6.0,48.0,39.0,3,28064,68862,55623,124485,124.0,4.4,48524,71.1,106,21,12,8,37,72,46,8,robbery
10,40,3,0,0,23.87643,90.264698,savar,dhaka,dhaka,32.6,27.7,22.9,143,1.3,64.0,9.0,34.0,39.0,2,13526,31612,26090,57702,121.0,4.3,19635,69.8,15,5,2,2,14,18,11,3,kidnap
9,37,3,0,3,23.780223,90.325594,gabtoli,dhaka,dhaka,32.9,30.8,28.8,143,1.9,58.0,9.0,39.0,39.0,2,16407,41286,34449,75735,120.0,4.6,37066,69.9,33,8,5,5,17,41,19,7,kidnap
7,29,5,1,4,23.748102,90.357383,hazaribagh,dhaka,dhaka,31.4,26.7,22.1,176,8.5,86.0,6.0,69.0,40.0,2,7776,17407,14676,32083,119.0,4.1,16994,58.7,7,4,0,1,5,10,7,3,kidnap
4,15,4,0,0,23.719389,90.416655,bangshal,dhaka,dhaka,37.7,33.5,29.4,353,12.8,73.0,8.0,71.0,45.0,1,17830,43233,37326,80559,116.0,4.5,32712,56.3,22,4,4,1,19,37,15,4,kidnap
3,11,6,1,2,23.734087,90.404905,buet,dhaka,dhaka,36.3,32.6,29.0,113,0.1,66.0,8.0,39.0,43.0,1,16768,37870,32283,70153,117.0,4.2,45549,82.3,50,13,10,6,27,44,26,10,robbery
3,10,5,1,4,23.705246,90.421066,uttarkhan,dhaka,dhaka,34.2,29.4,24.5,116,1.3,55.0,10.0,21.0,40.0,1,19696,48289,40581,88870,119.0,4.5,57734,78.5,39,7,6,3,17,42,13,7,robbery
12,47,4,0,2,23.805922,90.454653,badda,dhaka,dhaka,28.5,23.9,19.4,176,11.9,84.0,9.0,65.0,37.0,3,30272,67070,58229,125299,115.0,4.1,66354,83.8,71,16,7,4,34,76,25,14,robbery
9,36,6,1,4,23.754139,90.357626,dhanmondi,dhaka,dhaka,32.6,28.7,24.8,143,1.0,60.0,9.0,8.0,39.0,2,13136,33113,28379,61492,117.0,4.7,34177,56.6,21,7,3,3,13,23,11,5,kidnap
8,31,6,1,4,23.710464,90.413295,bangshal,dhaka,dhaka,27.7,24.5,21.3,386,34.6,87.0,7.0,92.0,36.0,2,10902,24508,19799,44307,124.0,4.1,28163,53.0,19,4,2,1,6,15,7,2,murder
7,29,6,1,2,23.806483,90.408138,cantonment,dhaka,dhaka,36.9,33.8,30.6,176,7.1,71.0,6.0,80.0,44.0,2,23799,55631,47667,103298,117.0,4.3,36270,79.2,72,11,10,6,27,73,32,16,assault
5,18,6,1,0,23.7196,90.368183,hazaribagh,dhaka,dhaka,32.6,28.1,23.7,308,16.7,86.0,5.0,92.0,41.0,1,20986,54243,44181,98424,123.0,4.7,39357,56.3,27,8,4,2,16,43,16,10,murder
8,32,2,0,3,23.710428,90.481667,demra,dhaka,dhaka,34.3,30.7,27.0,143,1.7,50.0,10.0,28.0,39.0,2,16410,36151,29771,65922,121.0,4.0,39427,62.1,30,4,0,1,7,21,14,4,kidnap
7,29,0,0,2,23.872516,90.265225,dhaka university,dhaka,dhaka,34.6,32.0,29.3,113,1.2,68.0,9.0,6.0,41.0,2,11388,28312,22797,51109,124.0,4.5,30924,65.3,19,6,3,2,7,18,10,3,robbery
12,50,5,1,4,23.759508,90.340875,mohammadpur,dhaka,dhaka,32.7,29.2,25.6,116,2.0,55.0,8.0,29.0,38.0,3,23652,58728,47731,106459,123.0,4.5,36015,79.1,49,9,9,2,22,55,22,10,robbery
9,37,5,1,2,23.784364,90.32291,gabtoli,dhaka,dhaka,31.1,28.0,24.9,116,1.6,57.0,9.0,20.0,37.0,2,38596,85914,73100,159014,118.0,4.1,60911,72.4,82,20,9,5,46,106,43,24,robbery
10,38,6,1,0,23.713763,90.493645,demra,dhaka,dhaka,37.7,33.3,28.9,143,0.7,61.0,10.0,2.0,44.0,2,20935,49596,41774,91370,119.0,4.4,33168,67.5,45,12,7,3,17,46,24,9,rape
3,13,2,0,2,23.749233,90.362036,hazaribagh,dhaka,dhaka,36.2,32.0,27.9,176,12.5,78.0,7.0,76.0,44.0,1,40332,103007,82987,185994,124.0,4.6,65435,82.9,85,23,9,2,53,92,55,13,robbery
2,7,1,0,1,23.905599,90.315612,ashulia,dhaka,dhaka,28.6,26.4,24.2,386,34.9,91.0,5.0,87.0,38.0,3,6197,15270,12507,27777,122.0,4.5,14045,47.7,7,4,0,2,4,8,4,1,bodyfound
6,22,4,0,3,23.712769,90.409311,bangshal,dhaka,dhaka,32.6,29.9,27.1,176,7.4,78.0,9.0,66.0,40.0,2,20780,45708,37681,83389,121.0,4.0,30464,83.4,47,11,6,3,16,63,27,2,robbery
5,20,3,0,1,23.718291,90.494477,demra,dhaka,dhaka,28.9,24.4,20.0,308,17.3,83.0,7.0,84.0,37.0,1,16596,39063,33543,72606,116.0,4.4,26623,56.3,23,5,0,2,16,20,14,5,bodyfound
8,34,5,1,2,23.727887,90.370102,hazaribagh,dhaka,dhaka,32.6,30.6,28.6,113,1.0,59.0,9.0,12.0,38.0,2,12153,28882,23137,52019,125.0,4.3,27453,78.9,21,9,1,3,18,32,13,6,robbery
9,36,3,0,1,23.916349,90.316274,ashulia,dhaka,dhaka,29.7,25.1,20.6,359,30.0,90.0,3.0,90.0,39.0,2,10977,24705,20164,44869,123.0,4.1,16023,47.1,11,0,2,2,3,11,3,2,bodyfound
6,22,6,1,4,23.717799,90.416347,aftabnagar,dhaka,dhaka,33.4,28.6,23.8,356,14.9,77.0,8.0,73.0,41.0,2,14083,33672,28374,62046,119.0,4.4,26071,69.4,21,7,1,2,9,24,14,4,assault
4,14,4,0,4,23.716935,90.411836,uttarkhan,dhaka,dhaka,32.2,29.9,27.6,113,1.2,53.0,9.0,9.0,38.0,1,30164,65961,55115,121076,120.0,4.0,66277,67.4,104,12,6,8,33,77,29,14,robbery
2,10,6,1,2,23.759739,90.424555,rampura,dhaka,dhaka,34.7,30.2,25.8,176,17.8,79.0,8.0,64.0,43.0,3,12646,30782,26372,57154,117.0,4.5,30753,82.3,32,9,4,5,19,34,18,4,robbery
12,48,2,0,0,23.71415,90.410396,bangshal,dhaka,dhaka,30.8,27.6,24.5,143,1.3,51.0,10.0,40.0,36.0,3,20586,45646,36891,82537,124.0,4.0,28473,56.8,31,6,5,5,26,30,19,5,kidnap
10,41,1,0,2,23.873205,90.268396,dhaka university,dhaka,dhaka,37.9,35.6,33.3,176,5.4,88.0,7.0,42.0,47.0,2,23446,57344,46394,103738,124.0,4.4,65096,75.7,56,17,13,5,22,73,28,10,robbery
11,43,3,0,2,23.796512,90.454523,badda,dhaka,dhaka,35.5,31.6,27.6,176,8.0,83.0,6.0,80.0,44.0,2,20926,51257,44307,95564,116.0,4.6,32813,69.4,38,12,2,4,19,38,13,7,robbery
9,37,6,1,4,23.74324,90.394428,buet,dhaka,dhaka,33.8,30.4,27.0,113,1.0,69.0,9.0,24.0,41.0,2,11999,31089,25331,56420,123.0,4.7,18840,60.4,19,3,2,4,10,27,10,2,rape
8,34,5,1,2,23.83876,90.268916,savar,dhaka,dhaka,35.4,31.2,27.1,356,13.4,78.0,7.0,50.0,43.0,2,25362,58652,47062,105714,125.0,4.2,57078,67.7,51,9,7,2,25,51,29,3,assault
9,38,6,1,3,23.727944,90.396306,buet,dhaka,dhaka,31.0,28.7,26.4,176,18.4,82.0,8.0,42.0,39.0,2,10720,25250,20513,45763,123.0,4.3,25532,63.1,10,3,2,0,6,11,11,1,kidnap
6,24,3,0,2,23.732024,90.415792,buet,dhaka,dhaka,37.5,32.7,27.8,116,0.3,55.0,9.0,34.0,43.0,2,23877,52042,44159,96201,118.0,4.0,50091,65.1,41,13,4,3,25,38,26,6,robbery
5,20,0,0,0,23.735363,90.343578,hazaribagh,dhaka,dhaka,33.0,28.2,23.5,353,10.6,73.0,7.0,51.0,40.0,1,10197,22815,18447,41262,124.0,4.0,27262,63.6,11,3,0,0,3,15,4,2,kidnap
8,30,6,1,4,23.79458,90.478179,badda,dhaka,dhaka,27.7,25.5,23.3,359,20.6,88.0,4.0,83.0,37.0,2,22040,53627,43228,96855,124.0,4.4,34421,56.6,34,6,3,1,17,39,11,4,murder
6,25,5,1,3,23.769509,90.345972,mohammadpur,dhaka,dhaka,34.6,32.5,30.4,356,18.7,71.0,8.0,52.0,42.0,2,13128,32505,26627,59132,122.0,4.5,24490,71.5,35,8,2,4,14,32,12,7,assault
4,18,0,0,3,23.744516,90.369275,dhanmondi,dhaka,dhaka,32.7,29.9,27.1,116,0.8,64.0,8.0,24.0,39.0,1,13488,31862,27470,59332,116.0,4.4,27331,73.3,30,1,4,4,14,32,15,7,robbery
7,27,6,1,3,23.718762,90.399644,buet,dhaka,dhaka,35.0,32.3,29.6,353,16.6,89.0,6.0,49.0,44.0,2,18694,48806,39309,88115,124.0,4.7,37582,72.7,37,7,5,2,15,51,18,7,assault
6,24,6,1,3,23.738017,90.42118,uttarkhan,dhaka,dhaka,37.9,34.4,30.9,353,7.5,81.0,6.0,67.0,46.0,2,21968,47744,40856,88600,117.0,4.0,39317,72.2,45,12,8,6,20,47,24,8,assault
2,7,6,1,4,23.884662,90.272891,dhaka university,dhaka,dhaka,31.8,28.7,25.6,113,1.2,56.0,9.0,16.0,37.0,3,30292,67038,57737,124775,116.0,4.1,46443,67.3,65,12,7,8,44,75,42,10,robbery
7,29,2,0,3,23.72717,90.498263,demra,dhaka,dhaka,31.0,27.5,24.1,143,1.6,57.0,9.0,23.0,37.0,2,10781,27285,22297,49582,122.0,4.6,23383,72.8,30,3,5,4,17,27,11,5,kidnap
9,35,2,0,3,23.886272,90.253372,dhaka university,dhaka,dhaka,33.9,30.6,27.2,176,8.8,77.0,7.0,56.0,42.0,2,32273,72859,60661,133520,120.0,4.1,56894,74.4,63,18,2,2,27,74,38,10,robbery
4,17,3,0,1,23.752621,90.374024,dhanmondi,dhaka,dhaka,37.4,34.8,32.3,359,37.3,85.0,4.0,78.0,46.0,1,16649,36363,30379,66742,120.0,4.0,30626,50.4,18,4,2,1,12,17,13,6,bodyfound
10,40,5,1,4,23.730662,90.496737,demra,dhaka,dhaka,34.3,30.8,27.3,353,12.0,81.0,8.0,62.0,42.0,2,10450,27376,22102,49478,124.0,4.7,17944,63.4,15,3,0,0,7,13,9,4,kidnap
10,40,1,0,4,23.713937,90.51214,demra,dhaka,dhaka,28.4,25.1,21.8,353,14.7,71.0,7.0,43.0,36.0,2,21962,51077,41457,92534,123.0,4.2,39195,72.9,50,8,4,5,27,61,24,13,kidnap
9,38,5,1,2,23.712659,90.501158,demra,dhaka,dhaka,31.5,27.0,22.6,308,27.3,85.0,7.0,72.0,40.0,2,12071,30991,25943,56934,119.0,4.7,26214,52.5,21,4,1,1,9,25,5,3,murder
3,13,6,1,2,23.733509,90.369698,hazaribagh,dhaka,dhaka,37.1,33.3,29.5,113,1.4,61.0,10.0,16.0,43.0,1,39349,92356,77970,170326,118.0,4.3,58707,68.5,81,19,8,4,41,95,42,17,robbery
10,41,1,0,0,23.745346,90.361401,hazaribagh,dhaka,dhaka,33.6,30.1,26.5,143,0.3,59.0,9.0,18.0,40.0,2,18273,42192,34304,76496,123.0,4.2,36199,66.9,50,9,3,3,13,40,19,7,kidnap
7,29,6,1,3,23.922053,90.333256,ashulia,dhaka,dhaka,29.3,27.1,24.8,143,0.3,55.0,8.0,13.0,35.0,2,9662,24532,20112,44644,122.0,4.6,18319,72.4,15,1,4,3,16,19,9,4,kidnap
9,38,6,1,3,23.797777,90.351238,gabtoli,dhaka,dhaka,31.6,28.8,26.0,356,11.7,70.0,9.0,71.0,39.0,2,15128,33114,28783,61897,115.0,4.1,22317,61.1,21,8,4,2,8,26,17,5,assault
7,27,5,1,4,23.741653,90.352837,hazaribagh,dhaka,dhaka,32.0,29.7,27.4,176,17.7,80.0,7.0,70.0,40.0,2,33449,77946,63412,141358,123.0,4.2,55776,65.8,84,13,5,6,44,95,36,20,assault
8,31,5,1,3,23.726278,90.434252,uttarkhan,dhaka,dhaka,38.2,36.1,34.0,356,11.2,75.0,8.0,72.0,46.0,2,22657,55642,47257,102899,118.0,4.5,52895,78.6,48,10,2,2,26,56,17,12,assault
7,28,6,1,0,23.883959,90.330089,ashulia,dhaka,dhaka,29.8,25.8,21.8,176,4.0,80.0,8.0,74.0,38.0,2,9979,22538,18489,41027,122.0,4.1,22384,74.9,20,4,5,5,14,26,7,5,kidnap
7,30,6,1,4,23.725175,90.410165,uttarkhan,dhaka,dhaka,34.2,30.8,27.3,176,8.1,89.0,9.0,52.0,43.0,2,33570,74327,60058,134385,124.0,4.0,51147,66.8,68,12,9,6,32,91,50,11,assault
3,14,5,1,2,23.789689,90.444907,badda,dhaka,dhaka,36.6,32.0,27.5,176,16.3,74.0,8.0,58.0,44.0,1,37735,86590,73713,160303,117.0,4.2,56391,69.7,80,17,14,4,45,82,43,14,robbery
2,6,6,1,3,23.793838,90.421015,gulshan,dhaka,dhaka,33.5,30.7,27.9,113,0.0,59.0,8.0,38.0,39.0,3,19208,46945,39066,86011,120.0,4.5,34197,84.0,54,8,9,4,27,56,31,9,robbery
3,14,5,1,1,23.717209,90.387239,chawkbazar,dhaka,dhaka,28.7,26.6,24.5,359,16.9,80.0,4.0,96.0,37.0,1,7911,20687,17256,37943,120.0,4.8,17095,52.3,11,0,1,2,5,7,2,4,bodyfound
11,44,5,1,2,23.779054,90.471473,badda,dhaka,dhaka,32.8,28.2,23.7,116,1.1,69.0,10.0,27.0,40.0,2,19181,47248,38390,85638,123.0,4.5,43796,66.6,57,7,10,8,29,50,26,9,robbery
11,43,6,1,3,23.734481,90.408739,uttarkhan,dhaka,dhaka,34.6,32.4,30.2,116,1.2,67.0,8.0,10.0,41.0,2,37408,87816,71925,159741,122.0,4.3,68887,70.4,86,15,13,8,43,111,41,16,robbery
7,27,6,1,4,23.712269,90.391481,bangshal,dhaka,dhaka,34.0,30.2,26.5,356,11.2,75.0,7.0,75.0,42.0,2,15962,36949,31241,68190,118.0,4.3,45396,74.1,24,7,6,2,13,29,16,12,assault
11,42,0,0,3,23.74513,90.352063,hazaribagh,dhaka,dhaka,32.9,29.4,26.0,353,3.6,75.0,7.0,53.0,40.0,2,5659,14178,11795,25973,120.0,4.6,17305,59.6,9,1,0,5,5,14,5,3,kidnap
10,42,1,0,3,23.881061,90.26736,dhaka university,dhaka,dhaka,29.2,25.7,22.3,113,1.8,55.0,9.0,29.0,35.0,2,24045,62747,50743,113490,124.0,4.7,40414,80.4,57,21,15,6,37,69,29,18,robbery
6,23,6,1,4,23.79256,90.424529,gulshan,dhaka,dhaka,33.3,28.8,24.2,353,10.8,82.0,7.0,54.0,42.0,2,27863,60885,51814,112699,118.0,4.0,57168,61.9,38,8,2,2,18,49,27,14,assault
10,41,0,0,1,23.777469,90.44595,gulshan,dhaka,dhaka,32.2,27.2,22.3,386,26.9,85.0,7.0,88.0,41.0,2,14314,33217,27648,60865,120.0,4.3,26480,56.9,21,6,0,2,8,19,12,3,bodyfound
5,19,4,0,4,23.911788,90.313057,ashulia,dhaka,dhaka,31.0,27.2,23.3,353,17.2,86.0,9.0,41.0,40.0,1,22882,53027,43370,96397,122.0,4.2,32152,66.3,44,16,6,3,19,50,21,7,kidnap
9,36,5,1,4,23.750769,90.369092,hazaribagh,dhaka,dhaka,36.9,33.0,29.0,353,12.4,80.0,7.0,77.0,45.0,2,7552,17562,14643,32205,120.0,4.3,20380,68.2,9,4,0,2,4,16,5,1,assault
3,10,4,0,1,23.803593,90.430034,gulshan,dhaka,dhaka,34.2,32.1,30.0,143,1.9,63.0,8.0,1.0,40.0,1,9066,21851,18037,39888,121.0,4.4,16523,57.7,12,3,1,1,9,12,6,2,rape
12,47,1,0,4,23.885743,90.278155,dhaka university,dhaka,dhaka,31.6,28.0,24.5,113,0.1,61.0,9.0,30.0,38.0,3,17776,41642,35208,76850,118.0,4.3,31628,74.5,49,15,6,7,27,62,21,5,robbery
6,24,6,1,3,23.784766,90.456137,badda,dhaka,dhaka,36.1,32.5,29.0,176,11.6,73.0,7.0,51.0,43.0,2,23954,60171,51094,111265,118.0,4.6,50026,72.0,47,14,5,5,24,62,30,8,robbery
2,8,6,1,0,23.753525,90.357211,hazaribagh,dhaka,dhaka,31.3,28.3,25.3,143,1.3,56.0,8.0,19.0,37.0,3,22927,57116,47423,104539,120.0,4.6,36504,67.2,36,12,4,0,20,42,20,11,kidnap
